Make,Model,Survival.Index,Damage.Index,Frequency.Score,Risk.Score,Total_Persons
SAAB,340,0.75,0.55,0.000990626357643304,0.265297187907293,143.0
SAAB,340B,1.0,0.5,0.00018192844147968466,0.1500545785324439,33.0
SAAB,SAAB 2000,1.0,0.5,0.00018192844147968466,0.1500545785324439,28.0
SAAB-SCANIA,SAAB 340B,0.967741935483871,0.5,2.699471674829355e-05,0.16291132422147608,31.0
SCHWEIZER AIRCRAFT CORP,G 164B,0.4,0.76,0.00013497358374146774,0.4680404920751224,5.0
SCHWEIZER AIRCRAFT CORP,G-164B,0.8,0.6599999999999999,0.0002699471674829355,0.27808098415024485,10.0
SILVAIRE,LUSCOMBE 8A,0.5714285714285714,0.7428571428571428,0.00018896301723805484,0.39434240319088565,11.0
SILVAIRE,LUSCOMBE 8F,0.6666666666666666,0.6999999999999998,8.098415024488063e-05,0.3433576285784068,5.0
SMITH,AEROSTAR 601P,0.2,0.9400000000000001,0.00013497358374146774,0.6020404920751223,9.0
SMITH,AEROSTAR601,1.0,0.7,0.00013497358374146774,0.21004049207512243,7.0
SOCATA,TB10,0.4,0.6399999999999999,0.00028990730847285886,0.43208697219254183,12.0
SOCATA,TB20,0.25,0.85,0.0001079788669931742,0.5550323936600979,9.0
SOCATA,TB21,0.3333333333333333,0.6999999999999998,8.098415024488063e-05,0.4766909619117401,7.0
SOCATA,TBM,1.0,0.7,2.699471674829355e-05,0.2100080984150245,5.0
SOCATA,TBM 700,0.36363636363636365,0.8090909090909091,0.0005938837684624581,0.4974508924032659,57.0
SOCATA,TBM-700 C2,1.0,0.7,2.699471674829355e-05,0.2100080984150245,5.0
SOCATA,TBM700,0.6428571428571429,0.7142857142857143,0.00018896301723805484,0.35719954604802856,12.0
STEARMAN AIRCRAFT,C3-B,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,5.0
STINSON,108,0.6274509803921569,0.7,0.0009178203694419806,0.3592949539539698,56.0
STINSON,108-1,0.8181818181818182,0.7,0.00029694188423122904,0.28281635529254207,20.0
STINSON,108-2,0.6875,0.7,0.0002159577339863484,0.3350647873201959,17.0
STINSON,108-3,0.619047619047619,0.7214285714285714,0.0003779260344761097,0.36892290161986663,23.0
STINSON,10A,1.0,0.7,5.39894334965871e-05,0.21001619683004896,5.0
STINSON,L 5,0.5,0.6999999999999998,8.098415024488063e-05,0.41002429524507344,5.0
SUKHOI,RRJ95,0.4875,1.0,2.699471674829355e-05,0.5050080984150245,80.0
SUKHOI,SJ100,0.0,1.0,2.699471674829355e-05,0.7000080984150244,44.0
SWEARINGEN,SA 226T,1.0,0.7,2.699471674829355e-05,0.2100080984150245,5.0
SWEARINGEN,SA226,1.0,0.6199999999999999,0.0004448410332042499,0.18613345230996128,27.0
SWEARINGEN,SA227,0.6666666666666666,0.7222222222222222,0.00039788617546603305,0.3501193658526398,59.0
SWEARINGEN,SA227 - AC,0.0,1.0,2.699471674829355e-05,0.7000080984150244,7.0
SWEARINGEN,SA227 TT,1.0,0.7,5.39894334965871e-05,0.21001619683004896,6.0
Saab,2000,0.8809523809523809,0.7,2.699471674829355e-05,0.2576271460340721,42.0
Saab-Scania AB (Saab),SAAB 340B,1.0,0.5,0.00018192844147968466,0.1500545785324439,9.0
Saab-scania Ab (saab),340,0.967741935483871,0.5,0.00018192844147968466,0.16295780433889548,31.0
Saab-scania Ab (saab),340A,0.9166666666666666,0.3,2.699471674829355e-05,0.12334143174835784,12.0
Saab-scania Ab (saab),340B,0.84375,0.7,2.699471674829355e-05,0.27250809841502444,32.0
Saab-scania Ab (saab),SF340B+,1.0,0.5,0.00018192844147968466,0.1500545785324439,28.0
Schweizer,G-164B,0.7142857142857143,0.7,0.00018896301723805484,0.3243424031908857,7.0
Short Brothers,SD3-30,0.9666666666666667,0.5,2.699471674829355e-05,0.16334143174835783,30.0
Short Brothers,SD3-60,0.5,0.85,5.39894334965871e-05,0.4550161968300489,341.0
"Smith, Ted Aerostar",601P,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,7.0
Socata,TBM 700,0.4,0.76,0.00013497358374146774,0.4680404920751224,19.0
Stearman,A75N1(PT17),0.6,0.7,0.00013497358374146774,0.37004049207512246,9.0
Stinson,108,0.5454545454545454,0.7136363636363636,0.0005938837684624581,0.39608725603962963,41.0
Stinson,108-1,1.0,0.7,0.0002159577339863484,0.2100647873201959,10.0
Stinson,108-2,0.5,0.75,0.00016196830048976127,0.4250485904901469,13.0
Stinson,108-3,0.375,0.8125,0.0002159577339863484,0.49381478732019585,14.0
Swearingen,SA 226-TC,0.8,0.7,2.699471674829355e-05,0.29000809841502445,15.0
Swearingen,SA-226TC,0.7777777777777778,0.6285714285714287,0.0004988304667008371,0.2776099666003277,53.0
Swearingen,SA-227,1.0,0.5,0.00018192844147968466,0.1500545785324439,12.0
Swearingen,SA-227AC,0.5,0.85,5.39894334965871e-05,0.4550161968300489,7.0
Swearingen,SA-266TC,1.0,0.3,0.00018192844147968466,0.0900545785324439,9.0
Swearingen,SA226-T,1.0,0.7,2.699471674829355e-05,0.2100080984150245,5.0
Swearingen,SA226-TC,0.8333333333333334,0.3,2.699471674829355e-05,0.15667476508169115,6.0
Swearingen,SA226TC,1.0,0.5,0.0004178463164559564,0.15012535389493678,41.0
Swearingen,SA227-AC,1.0,0.7,2.699471674829355e-05,0.2100080984150245,8.0
TAYLORCRAFT,BC-65,0.5,0.5,5.39894334965871e-05,0.3500161968300489,5.0
TAYLORCRAFT,BC12,0.5,0.7,0.0001079788669931742,0.41003239366009797,6.0
TAYLORCRAFT,BC12 D,0.6875,0.7,0.0002159577339863484,0.3350647873201959,12.0
TAYLORCRAFT,BC12-65,0.5,0.7749999999999999,0.0001079788669931742,0.43253239366009794,6.0
TAYLORCRAFT,BC12-D,0.5,0.6777777777777777,0.0004859049014692838,0.40347910480377414,27.0
TAYLORCRAFT,BC12-D1,0.75,0.7749999999999999,0.0001079788669931742,0.33253239366009796,6.0
TAYLORCRAFT,DCO-65,0.2,0.7,0.00013497358374146774,0.5300404920751225,7.0
TAYLORCRAFT AVIATION CORP,F19,0.7,0.7,0.00013497358374146774,0.3300404920751224,8.0
TECNAM,P92,0.875,0.7,0.0001079788669931742,0.26003239366009795,7.0
TEMCO,GC-1B,0.5,0.7,0.0001079788669931742,0.41003239366009797,6.0
TEXTRON AVIATION INC,208B,0.6666666666666666,0.6333333333333333,0.00023591787497627176,0.3234041086958262,13.0
THE BOEING COMPANY,BOEING 737-8AS,0.2857142857142857,0.4714285714285714,0.0008086979161636193,0.42738546651770626,198.0
TL ULTRALIGHT SRO,STINGSPORT,0.75,0.7,0.0001079788669931742,0.31003239366009794,6.0
TUPOLEV,TU154,0.0,1.0,2.699471674829355e-05,0.7000080984150244,89.0
Taylorcraft,BC12,0.6666666666666666,0.6999999999999998,0.00016196830048976127,0.34338192382348026,8.0
Taylorcraft,BC12-D,0.5263157894736842,0.6789473684210525,0.0005128996182175773,0.3933117646223074,33.0
Taylorcraft,DCO-65,0.8333333333333334,0.6999999999999998,8.098415024488063e-05,0.27669096191174014,6.0
Taylorcraft,F-19,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,5.0
Taylorcraft,F19,1.0,0.7,0.00013497358374146774,0.21004049207512243,6.0
Temco,GC-1B,0.5,0.7,0.0001079788669931742,0.41003239366009797,5.0
Textron Aviation,B-300,0.0,1.0,2.699471674829355e-05,0.7000080984150244,10.0
Textron Aviation Inc,680A,0.4,1.0,2.699471674829355e-05,0.5400080984150245,5.0
Thorp,T-18,0.25,0.7749999999999999,0.0001079788669931742,0.532532393660098,7.0
ULTRAMAGIC SA,T210,0.8333333333333334,0.3,0.00018192844147968466,0.15672124519911054,12.0
UNIVERSAL STINSON,108,0.4444444444444444,0.6999999999999998,8.098415024488063e-05,0.43224651746729564,5.0
VANS,RV10,0.0,0.6499999999999999,0.0001079788669931742,0.595032393660098,7.0
VANS,RV4,0.16666666666666666,0.7749999999999999,0.00032393660097952253,0.5659305143136272,16.0
VANS,RV6,0.14285714285714285,0.8285714285714285,0.00018896301723805484,0.5914852603337428,10.0
VANS,RV7,0.3333333333333333,0.7999999999999999,0.0002429524507346419,0.506739552401887,11.0
VANS,RV8,0.6,0.7,0.00013497358374146774,0.37004049207512246,5.0
VANS,RV9,0.5,0.7999999999999999,8.098415024488063e-05,0.44002429524507347,5.0
VANS AIRCRAFT INC,RV-12,0.5555555555555556,0.7222222222222222,0.0002429524507346419,0.3945173301796648,11.0
VIKING AIR LIMITED,DHC-6,0.0,1.0,2.699471674829355e-05,0.7000080984150244,23.0
Vans,RV 4,0.0,0.7749999999999999,0.0001079788669931742,0.632532393660098,5.0
Vans,RV 6,0.55,0.73,0.0002699471674829355,0.3990809841502449,17.0
Vans,RV 8,0.5,0.85,0.0001079788669931742,0.45503239366009796,7.0
Vans,RV-8,0.6666666666666666,0.7999999999999999,8.098415024488063e-05,0.37335762857840676,5.0
Vans,RV4,0.3333333333333333,0.6999999999999998,8.098415024488063e-05,0.4766909619117401,5.0
Vans,RV6,0.0,0.7428571428571428,0.00018896301723805484,0.6229138317623143,12.0
Vans,RV8,0.4444444444444444,0.7999999999999999,0.0002429524507346419,0.4622951079574425,13.0
Vans,RV9,0.3333333333333333,0.9,8.098415024488063e-05,0.53669096191174,6.0
WACO,UPF 7,0.4,0.7,0.00013497358374146774,0.4500404920751224,8.0
WACO,UPF-7,0.4,0.7,0.00013497358374146774,0.4500404920751224,9.0
WACO CLASSIC AIRCRAFT,YMF-F5C,1.0,0.7,0.0001079788669931742,0.21003239366009793,6.0
WEATHERLY AVIATION CO INC,620B,0.5714285714285714,0.7,0.00018896301723805484,0.3814852603337428,7.0
WINGTIP TO WINGTIP LLC,PANZL S-330,1.0,0.7,2.699471674829355e-05,0.2100080984150245,12.0
WSK PZL MIELEC,M-18A,0.8333333333333334,0.6999999999999998,0.00016196830048976127,0.2767152571568136,6.0
Waco,UPF-7,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,5.0
Waco,YMF,1.0,0.7,5.39894334965871e-05,0.21001619683004896,5.0
Weatherly,201B,0.3333333333333333,0.85,0.00016196830048976127,0.5217152571568135,6.0
Weatherly,201C,1.0,0.7,0.00013497358374146774,0.21004049207512243,5.0
YAKOVLEV,YAK 52,0.25,0.6999999999999998,0.00016196830048976127,0.510048590490147,11.0
Yakovlev,YAK 52,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,5.0
ZENAIR LTD,CH 2000,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,5.0
ZENITH,CH 750,0.8,0.7,0.00013497358374146774,0.29004049207512245,6.0
ZENITH,CH601,0.2,0.76,0.00013497358374146774,0.5480404920751225,6.0
ZENITH,CH750,0.8333333333333334,0.6999999999999998,8.098415024488063e-05,0.27669096191174014,5.0
ZENITH,STOL CH701,0.6,0.76,0.00013497358374146774,0.3880404920751224,9.0
de Havilland,DHC-2,1.0,0.7,0.0001079788669931742,0.21003239366009793,7.0
de Havilland,DHC-2 MK I,0.0,0.7,2.699471674829355e-05,0.6100080984150245,5.0
de Havilland,DHC-3,1.0,0.7,2.699471674829355e-05,0.2100080984150245,8.0
de Havilland,DHC-6-200,1.0,0.7,2.699471674829355e-05,0.2100080984150245,15.0
de Havilland,DHC-8-202,0.9090909090909091,0.5,2.699471674829355e-05,0.18637173477866087,22.0
